SYMBOL,SERIES,CLOSE,TIMESTAMP
RASOYPR,EQ,17.15,01-AUG-2014
RATNAMANI,EQ,412.05,01-AUG-2014
RAYMOND,EQ,416.1,01-AUG-2014
RBL,BE,267.8,01-AUG-2014
RCF,EQ,50.65,01-AUG-2014
RCOM,EQ,132.7,01-AUG-2014
RECLTD,EQ,305.0,01-AUG-2014
RECLTD,N1,1025.0,01-AUG-2014
RECLTD,N9,1140.99,01-AUG-2014
RECLTD,NF,1149.0,01-AUG-2014
REDINGTON,EQ,94.9,01-AUG-2014
REFEX,EQ,6.3,01-AUG-2014
REGENCERAM,BE,4.9,01-AUG-2014
REIAGROLTD,BE,3.45,01-AUG-2014
REISIXTEN,BE,0.4,01-AUG-2014
RELAXO,EQ,385.4,01-AUG-2014
RELBANK,EQ,1614.41,01-AUG-2014
RELCAPITAL,EQ,578.6,01-AUG-2014
RELCNX100,EQ,73.65,01-AUG-2014
RELCONS,EQ,30.0,01-AUG-2014
RELGOLD,EQ,2510.1,01-AUG-2014
RELIANCE,EQ,976.3,01-AUG-2014
RELIFIN,N1,1034.97,01-AUG-2014
RELIFIN,N2,1218.0,01-AUG-2014
RELIFIN,N4,1035.16,01-AUG-2014
RELIFIN,N6,1237.5,01-AUG-2014
RELIFIN,N8,1227.78,01-AUG-2014
RELIGARE,EQ,318.1,01-AUG-2014
RELIGAREGO,EQ,2632.0,01-AUG-2014
RELINFRA,EQ,732.45,01-AUG-2014
RELNIFTY,EQ,77.0,01-AUG-2014
REMSONSIND,EQ,22.6,01-AUG-2014
RENUKA,EQ,22.45,01-AUG-2014
REPCOHOME,EQ,429.2,01-AUG-2014
REPRO,EQ,216.05,01-AUG-2014
RESPONIND,BE,69.7,01-AUG-2014
REVATHI,EQ,297.55,01-AUG-2014
RICOAUTO,EQ,22.3,01-AUG-2014
RIIL,EQ,539.8,01-AUG-2014
RJL,EQ,58.35,01-AUG-2014
RKDL,EQ,6.1,01-AUG-2014
RKFORGE,BE,225.0,01-AUG-2014
RMCL,EQ,31.65,01-AUG-2014
RML,EQ,300.05,01-AUG-2014
RMMIL,BE,1.9,01-AUG-2014
ROHITFERRO,EQ,11.95,01-AUG-2014
ROHLTD,BE,46.0,01-AUG-2014
ROLTA,EQ,105.95,01-AUG-2014
ROSSELLIND,BE,60.4,01-AUG-2014
RPGLIFE,EQ,95.1,01-AUG-2014
RPOWER,EQ,90.6,01-AUG-2014
RPPINFRA,EQ,76.7,01-AUG-2014
RSSOFTWARE,EQ,407.35,01-AUG-2014
RSWM,EQ,205.8,01-AUG-2014
RSYSTEMS,EQ,52.75,01-AUG-2014
RUBYMILLS,EQ,288.6,01-AUG-2014
RUCHINFRA,BE,13.25,01-AUG-2014
RUCHIRA,BE,22.7,01-AUG-2014
RUCHISOYA,EQ,41.05,01-AUG-2014
RUPA,EQ,220.45,01-AUG-2014
RUSHIL,BE,48.5,01-AUG-2014
SABERORGAN,EQ,142.05,01-AUG-2014
SABTN,EQ,116.2,01-AUG-2014
SADBHAV,EQ,204.15,01-AUG-2014
SAGCEM,BE,335.0,01-AUG-2014
SAHPETRO,EQ,16.5,01-AUG-2014
SAIL,EQ,86.1,01-AUG-2014
SAKHTISUG,EQ,20.1,01-AUG-2014
SAKSOFT,BE,112.15,01-AUG-2014
SAKTHIFIN,EQ,13.7,01-AUG-2014
SAKUMA,BE,22.45,01-AUG-2014
SALORAINTL,BE,37.55,01-AUG-2014
SALSTEEL,BE,3.0,01-AUG-2014
SAMBANDAM,EQ,76.35,01-AUG-2014
SAMINDUS,EQ,15.1,01-AUG-2014
SAMTEL,BE,2.5,01-AUG-2014
SANCO,SM,24.9,01-AUG-2014
SANDESH,EQ,344.25,01-AUG-2014
SANGAMIND,EQ,77.35,01-AUG-2014
SANGHIIND,BE,28.85,01-AUG-2014
SANGHVIFOR,BE,39.05,01-AUG-2014
SANGHVIMOV,BE,166.7,01-AUG-2014
SANOFI,EQ,2904.0,01-AUG-2014
SANWARIA,EQ,8.35,01-AUG-2014
SARDAEN,EQ,274.05,01-AUG-2014
SAREGAMA,BE,110.15,01-AUG-2014
SARLAPOLY,EQ,332.0,01-AUG-2014
SASKEN,EQ,317.1,01-AUG-2014
SATHAISPAT,BE,35.2,01-AUG-2014
SAVERA,EQ,39.5,01-AUG-2014
SBBJ,EQ,657.85,01-AUG-2014
SBIGETS,EQ,2642.45,01-AUG-2014
SBIN,EQ,2437.2,01-AUG-2014
SBIN,N2,10425.0,01-AUG-2014
SBIN,N3,10449.9,01-AUG-2014
SBIN,N5,10789.99,01-AUG-2014
SBT,EQ,608.8,01-AUG-2014
SCHNEIDER,EQ,136.25,01-AUG-2014
SCI,EQ,56.35,01-AUG-2014
SDBL,EQ,209.05,01-AUG-2014
SEAMECLTD,EQ,105.45,01-AUG-2014
SEINV,EQ,356.95,01-AUG-2014
SELAN,EQ,584.9,01-AUG-2014
SELMCL,EQ,4.35,01-AUG-2014
SEPOWER,EQ,6.6,01-AUG-2014
SERVALL,BE,4.25,01-AUG-2014
SESHAPAPER,EQ,216.55,01-AUG-2014
SEZAL,BE,5.0,01-AUG-2014
SFCL,BE,42.75,01-AUG-2014
SGFL,BE,2.7,01-AUG-2014
SGJHL,EQ,30.95,01-AUG-2014
SHAHALLOYS,BE,9.95,01-AUG-2014
SHAKTIPUMP,EQ,210.6,01-AUG-2014
SHALPAINTS,EQ,85.75,01-AUG-2014
SHANTIGEAR,EQ,85.75,01-AUG-2014
SHARIABEES,EQ,163.8,01-AUG-2014
SHARONBIO,EQ,75.85,01-AUG-2014
SHARRESLTD,EQ,51.35,01-AUG-2014
SHASUNPHAR,EQ,156.4,01-AUG-2014
SHILPAMED,EQ,516.35,01-AUG-2014
SHILPI,EQ,64.6,01-AUG-2014
SHIRPUR-G,EQ,73.6,01-AUG-2014
SHIV-VANI,BE,17.35,01-AUG-2014
SHIVAMAUTO,EQ,203.9,01-AUG-2014
SHIVTEX,BE,34.45,01-AUG-2014
SHLAKSHMI,EQ,15.85,01-AUG-2014
SHOPERSTOP,EQ,391.4,01-AUG-2014
SHREECEM,EQ,7359.4,01-AUG-2014
SHREERAMA,BE,5.95,01-AUG-2014
SHRENUJ,EQ,61.0,01-AUG-2014
SHREYAS,EQ,32.15,01-AUG-2014
SHRIASTER,BE,10.15,01-AUG-2014
SHRIRAMCIT,EQ,1700.0,01-AUG-2014
SHRIRAMCIT,N3,1053.0,01-AUG-2014
SHRIRAMCIT,N7,1021.4,01-AUG-2014
SHRIRAMCIT,N8,1031.3,01-AUG-2014
SHRIRAMCIT,NB,1006.05,01-AUG-2014
SHRIRAMCIT,NG,1020.0,01-AUG-2014
SHRIRAMEPC,EQ,30.65,01-AUG-2014
SHYAMTEL,EQ,30.1,01-AUG-2014
SICAGEN,EQ,16.4,01-AUG-2014
SICAL,BE,102.15,01-AUG-2014
SIEMENS,EQ,861.85,01-AUG-2014
SIGNETIND,EQ,289.9,01-AUG-2014
SIL,BE,17.5,01-AUG-2014
SILINV,BE,72.7,01-AUG-2014
SIMBHSUGAR,BE,19.9,01-AUG-2014
SIMPLEX,EQ,62.5,01-AUG-2014
SIMPLEXCAS,EQ,48.9,01-AUG-2014
SIMPLEXINF,EQ,291.05,01-AUG-2014
SINTEX,EQ,80.45,01-AUG-2014
SITASHREE,BE,7.2,01-AUG-2014
SITICABLE,BE,29.0,01-AUG-2014
SIYSIL,EQ,540.35,01-AUG-2014
SJVN,EQ,23.65,01-AUG-2014
SKFINDIA,EQ,1176.5,01-AUG-2014
SKIL,EQ,45.1,01-AUG-2014
SKMEGGPROD,EQ,18.3,01-AUG-2014
SKSMICRO,EQ,280.85,01-AUG-2014
SKUMARSYNF,EQ,5.9,01-AUG-2014
SMARTLINK,EQ,55.15,01-AUG-2014
SMLISUZU,BE,590.95,01-AUG-2014
SMOBILITY,BE,27.0,01-AUG-2014
SMPL,BE,3.8,01-AUG-2014
SMSPHARMA,EQ,365.0,01-AUG-2014
SOBHA,EQ,438.55,01-AUG-2014
SOFTTECHGR,EQ,2.55,01-AUG-2014
SOLARINDS,BE,2059.95,01-AUG-2014
SOMANYCERA,EQ,236.95,01-AUG-2014
SONASTEER,EQ,39.7,01-AUG-2014
SONATSOFTW,BE,72.0,01-AUG-2014
SOTL,EQ,664.95,01-AUG-2014
SOUISPAT,BE,2.5,01-AUG-2014
SOUTHBANK,EQ,29.7,01-AUG-2014
SPARC,EQ,168.0,01-AUG-2014
SPECIALITY,EQ,145.65,01-AUG-2014
SPECTACLE,BE,1.55,01-AUG-2014
SPENTEX,BE,5.0,01-AUG-2014
SPIC,EQ,22.25,01-AUG-2014
SPICE,EQ,255.0,01-AUG-2014
SPLIL,EQ,8.55,01-AUG-2014
SPMLINFRA,BE,67.25,01-AUG-2014
SPYL,EQ,2.0,01-AUG-2014
SREEL,EQ,255.0,01-AUG-2014
SREINFRA,EQ,45.75,01-AUG-2014
SRF,EQ,582.15,01-AUG-2014
SRGINFOTEC,BE,0.4,01-AUG-2014
SRHHYPOLTD,EQ,25.4,01-AUG-2014
SRSLTD,EQ,28.9,01-AUG-2014
SRTRANSFIN,EQ,885.4,01-AUG-2014
SRTRANSFIN,N2,207.75,01-AUG-2014
SRTRANSFIN,N3,1710.0,01-AUG-2014
SRTRANSFIN,N9,1001.0,01-AUG-2014
SRTRANSFIN,NL,1042.57,01-AUG-2014
SRTRANSFIN,NS,1030.2,01-AUG-2014
SRTRANSFIN,NT,1204.0,01-AUG-2014
SRTRANSFIN,NU,1210.0,01-AUG-2014
SRTRANSFIN,NV,1007.0,01-AUG-2014
SRTRANSFIN,NW,1011.68,01-AUG-2014
SRTRANSFIN,NX,983.0,01-AUG-2014
SRTRANSFIN,NY,1075.0,01-AUG-2014
SRTRANSFIN,NZ,1057.15,01-AUG-2014
SRTRANSFIN,Y1,1013.0,01-AUG-2014
SRTRANSFIN,Y7,990.0,01-AUG-2014
SRTRANSFIN,Y9,997.2,01-AUG-2014
SRTRANSFIN,YA,999.0,01-AUG-2014
SRTRANSFIN,YB,1010.99,01-AUG-2014
SSLT,EQ,281.9,01-AUG-2014
SSWL,EQ,296.9,01-AUG-2014
STAN,DR,115.65,01-AUG-2014
STAR,EQ,655.05,01-AUG-2014
STARPAPER,BE,9.55,01-AUG-2014
STCINDIA,EQ,205.45,01-AUG-2014
STEL,BE,29.35,01-AUG-2014
STERLINBIO,EQ,11.5,01-AUG-2014
STERTOOLS,EQ,238.35,01-AUG-2014
STINDIA,BE,9.1,01-AUG-2014
STOREONE,EQ,57.2,01-AUG-2014
STRTECH,BE,54.9,01-AUG-2014
STYABS,EQ,538.4,01-AUG-2014
SUBEX,EQ,10.65,01-AUG-2014
SUBROS,BE,42.65,01-AUG-2014
SUDAR,EQ,28.4,01-AUG-2014
SUDARSCHEM,EQ,840.0,01-AUG-2014
SUJANATWR,EQ,17.6,01-AUG-2014
SUJANAUNI,BE,1.85,01-AUG-2014
SUMEETINDS,EQ,15.45,01-AUG-2014
SUMMITSEC,EQ,256.1,01-AUG-2014
SUNCLAYLTD,BE,1334.3,01-AUG-2014
SUNDARAM,EQ,3.35,01-AUG-2014
SUNDARMFIN,EQ,951.4,01-AUG-2014
SUNDRMBRAK,BE,260.6,01-AUG-2014
SUNDRMFAST,EQ,107.75,01-AUG-2014
SUNFLAG,EQ,28.1,01-AUG-2014
SUNILHITEC,EQ,118.6,01-AUG-2014
SUNPHARMA,EQ,768.8,01-AUG-2014
SUNTECK,EQ,331.65,01-AUG-2014
SUNTV,EQ,405.9,01-AUG-2014
SUPER,EQ,440.0,01-AUG-2014
SUPERSPIN,BE,9.55,01-AUG-2014
SUPPETRO,EQ,77.1,01-AUG-2014
SUPRAJIT,EQ,111.7,01-AUG-2014
SUPREMEIND,EQ,580.95,01-AUG-2014
SUPREMEINF,BE,401.1,01-AUG-2014
SURANACORP,EQ,18.5,01-AUG-2014
SURANAT&P,BE,24.1,01-AUG-2014
SURANAVEL,BE,68.45,01-AUG-2014
SURYAJYOTI,EQ,10.85,01-AUG-2014
SURYALAXMI,BE,94.6,01-AUG-2014
SURYAPHARM,BE,1.15,01-AUG-2014
SURYAROSNI,EQ,95.45,01-AUG-2014
SUTLEJTEX,EQ,340.25,01-AUG-2014
SUVEN,EQ,116.15,01-AUG-2014
SUZLON,BE,20.75,01-AUG-2014
SWANENERGY,EQ,59.65,01-AUG-2014
SWARAJENG,EQ,890.4,01-AUG-2014
SWELECTES,EQ,427.6,01-AUG-2014
SYMPHONY,EQ,1073.6,01-AUG-2014
SYNCOM,EQ,5.65,01-AUG-2014
SYNDIBANK,EQ,144.3,01-AUG-2014
TAINWALCHM,BE,18.15,01-AUG-2014
TAJGVK,EQ,98.75,01-AUG-2014
TAKE,EQ,33.75,01-AUG-2014
TALBROAUTO,EQ,96.45,01-AUG-2014
TALWALKARS,EQ,211.45,01-AUG-2014
TANFACIND,BE,11.95,01-AUG-2014
TANLA,BE,11.65,01-AUG-2014
TANTIACONS,EQ,30.0,01-AUG-2014
TARAJEWELS,EQ,89.7,01-AUG-2014
TARAPUR,EQ,8.05,01-AUG-2014
TARMAT,BE,22.0,01-AUG-2014
TATACHEM,EQ,347.15,01-AUG-2014
TATACOFFEE,EQ,921.45,01-AUG-2014
TATACOMM,EQ,374.2,01-AUG-2014
TATAELXSI,EQ,581.75,01-AUG-2014
TATAGLOBAL,EQ,154.3,01-AUG-2014
TATAINVEST,EQ,538.1,01-AUG-2014
TATAMETALI,EQ,113.05,01-AUG-2014
TATAMOTORS,EQ,440.0,01-AUG-2014
TATAMTRDVR,EQ,301.75,01-AUG-2014
TATAPOWER,EQ,95.0,01-AUG-2014
TATASPONGE,EQ,883.7,01-AUG-2014
TATASTEEL,EQ,548.75,01-AUG-2014
TBZ,EQ,153.55,01-AUG-2014
TCFSL,N8,1075.65,01-AUG-2014
TCI,EQ,197.1,01-AUG-2014
TCIDEVELOP,BE,230.0,01-AUG-2014
TCIFINANCE,BE,23.5,01-AUG-2014
TCS,EQ,2516.4,01-AUG-2014
TDPOWERSYS,EQ,330.0,01-AUG-2014
TECHM,EQ,2127.25,01-AUG-2014
TECHNO,EQ,279.85,01-AUG-2014
TECHNOFAB,EQ,147.65,01-AUG-2014
TECPRO,BE,18.05,01-AUG-2014
TEXINFRA,EQ,39.4,01-AUG-2014
TEXMOPIPES,EQ,14.9,01-AUG-2014
TEXRAIL,EQ,88.2,01-AUG-2014
TFCILTD,EQ,34.0,01-AUG-2014
TFL,BE,7.4,01-AUG-2014
TGBHOTELS,EQ,58.3,01-AUG-2014
THANGAMAYL,BE,188.8,01-AUG-2014
THEBYKE,EQ,315.9,01-AUG-2014
THEMISMED,BE,122.05,01-AUG-2014
THERMAX,EQ,864.35,01-AUG-2014
THINKSOFT,EQ,438.9,01-AUG-2014
THIRUSUGAR,BE,65.0,01-AUG-2014
THOMASCOOK,EQ,142.1,01-AUG-2014
TI,EQ,48.1,01-AUG-2014
TIDEWATER,EQ,11144.85,01-AUG-2014
TIIL,BE,188.15,01-AUG-2014
TIJARIA,EQ,3.5,01-AUG-2014
TIL,EQ,391.55,01-AUG-2014
TIMBOR,EQ,12.65,01-AUG-2014
TIMESGTY,EQ,24.5,01-AUG-2014
TIMETECHNO,EQ,50.9,01-AUG-2014
TIMKEN,EQ,326.7,01-AUG-2014
TINPLATE,EQ,74.7,01-AUG-2014
TIPSINDLTD,EQ,42.0,01-AUG-2014
TIRUMALCHM,EQ,90.6,01-AUG-2014
TITAN,EQ,326.65,01-AUG-2014
TNPETRO,EQ,12.05,01-AUG-2014
TNPL,EQ,157.65,01-AUG-2014
TNTELE,BE,5.25,01-AUG-2014
TODAYS,BE,3.75,01-AUG-2014
TOKYOPLAST,EQ,18.3,01-AUG-2014
TORNTPHARM,EQ,745.45,01-AUG-2014
TORNTPOWER,EQ,133.55,01-AUG-2014
TREEHOUSE,EQ,347.8,01-AUG-2014
TRENT,EQ,1225.35,01-AUG-2014
TRF,EQ,285.4,01-AUG-2014
TRICOM,BE,1.65,01-AUG-2014
TRIDENT,EQ,22.55,01-AUG-2014
TRIGYN,EQ,25.75,01-AUG-2014
TRIL,EQ,200.0,01-AUG-2014
TRITURBINE,EQ,92.4,01-AUG-2014
TRIVENI,BE,24.2,01-AUG-2014
TTKHEALTH,EQ,643.45,01-AUG-2014
TTKPRESTIG,EQ,3838.3,01-AUG-2014
TTL,EQ,35.7,01-AUG-2014
TTML,EQ,11.9,01-AUG-2014
TUBEINVEST,EQ,289.2,01-AUG-2014
TULIP,BZ,2.45,01-AUG-2014
TULSI,EQ,5.05,01-AUG-2014
TV18BRDCST,EQ,29.55,01-AUG-2014
TVSELECT,EQ,31.05,01-AUG-2014
TVSMOTOR,EQ,152.2,01-AUG-2014
TVSSRICHAK,BE,651.95,01-AUG-2014
TVTODAY,EQ,137.15,01-AUG-2014
TWILITAKA,BE,5.2,01-AUG-2014
TWL,BE,221.95,01-AUG-2014
UBENGG,BE,13.75,01-AUG-2014
UBHOLDINGS,EQ,40.3,01-AUG-2014
UBL,EQ,711.05,01-AUG-2014
UCALFUEL,EQ,72.85,01-AUG-2014
UCOBANK,EQ,99.1,01-AUG-2014
UFLEX,EQ,124.1,01-AUG-2014
UFTFGR15PX,MF,10.0,01-AUG-2014
UGARSUGAR,BE,11.85,01-AUG-2014
UJAAS,BE,29.65,01-AUG-2014
ULTRACEMCO,EQ,2471.6,01-AUG-2014
UMESLTD,BE,4.35,01-AUG-2014
UNICHEMLAB,EQ,207.75,01-AUG-2014
UNIENTER,EQ,27.55,01-AUG-2014
UNIONBANK,EQ,196.7,01-AUG-2014
UNITECH,EQ,25.1,01-AUG-2014
UNITEDBNK,EQ,50.0,01-AUG-2014
UNITEDTEA,EQ,258.0,01-AUG-2014
UNITY,EQ,31.35,01-AUG-2014
UNIVCABLES,BE,43.35,01-AUG-2014
UPERGANGES,EQ,40.5,01-AUG-2014
UPL,EQ,332.7,01-AUG-2014
USHAMART,EQ,42.9,01-AUG-2014
USHERAGRO,EQ,37.8,01-AUG-2014
UTTAMSTL,EQ,74.65,01-AUG-2014
UTTAMSUGAR,EQ,17.8,01-AUG-2014
UTTAMVALUE,EQ,8.0,01-AUG-2014
V2RETAIL,BE,15.15,01-AUG-2014
VADILALIND,EQ,195.9,01-AUG-2014
VAIBHAVGBL,EQ,842.45,01-AUG-2014
VAKRANGEE,EQ,138.35,01-AUG-2014
VALECHAENG,BE,70.1,01-AUG-2014
VALUEIND,EQ,9.3,01-AUG-2014
VARDHACRLC,EQ,18.8,01-AUG-2014
VARDMNPOLY,EQ,54.0,01-AUG-2014
VARUN,BE,7.4,01-AUG-2014
VARUNSHIP,EQ,8.25,01-AUG-2014
VASCONEQ,EQ,26.6,01-AUG-2014
VENKEYS,EQ,509.1,01-AUG-2014
VENUSREM,EQ,275.55,01-AUG-2014
VESUVIUS,EQ,762.0,01-AUG-2014
VGUARD,EQ,750.25,01-AUG-2014
VHL,EQ,695.0,01-AUG-2014
VICEROY,EQ,19.5,01-AUG-2014
VIDEOIND,EQ,167.4,01-AUG-2014
VIJAYABANK,EQ,48.25,01-AUG-2014
VIJSHAN,EQ,13.35,01-AUG-2014
VIKASGLOB,EQ,30.5,01-AUG-2014
VIMALOIL,EQ,168.85,01-AUG-2014
VIMTALABS,EQ,99.5,01-AUG-2014
VINATIORGA,EQ,349.4,01-AUG-2014
VINDHYATEL,EQ,400.0,01-AUG-2014
VINYLINDIA,EQ,36.05,01-AUG-2014
VIPIND,EQ,106.5,01-AUG-2014
VIPUL,BE,20.55,01-AUG-2014
VISAKAIND,BE,117.9,01-AUG-2014
VISASTEEL,EQ,21.5,01-AUG-2014
VISESHINFO,BE,0.45,01-AUG-2014
VIVIDHA,BE,135.0,01-AUG-2014
VIVIMEDLAB,EQ,292.1,01-AUG-2014
VKSPL,BE,0.35,01-AUG-2014
VLSFINANCE,BE,20.5,01-AUG-2014
VMART,EQ,359.45,01-AUG-2014
VOLTAMP,EQ,666.2,01-AUG-2014
VOLTAS,EQ,190.75,01-AUG-2014
VSSL,BE,44.0,01-AUG-2014
VSTIND,EQ,1536.7,01-AUG-2014
VSTTILLERS,BE,1621.3,01-AUG-2014
VTL,EQ,471.25,01-AUG-2014
VTMLTD,EQ,19.75,01-AUG-2014
WABAG,BE,1399.45,01-AUG-2014
WABCOINDIA,EQ,3299.2,01-AUG-2014
WALCHANNAG,EQ,94.05,01-AUG-2014
WANBURY,BE,25.5,01-AUG-2014
WEBELSOLAR,BE,20.2,01-AUG-2014
WEIZFOREX,BE,149.85,01-AUG-2014
WEIZMANIND,BE,11.0,01-AUG-2014
WELCORP,EQ,84.0,01-AUG-2014
WELENTRP,EQ,190.95,01-AUG-2014
WELINV,BE,31.1,01-AUG-2014
WELPROJ,BE,31.3,01-AUG-2014
WELSPUNIND,BE,233.85,01-AUG-2014
WENDT,EQ,1493.45,01-AUG-2014
WHEELS,EQ,752.25,01-AUG-2014
WHIRLPOOL,EQ,333.65,01-AUG-2014
WILLAMAGOR,EQ,51.05,01-AUG-2014
WINDMACHIN,EQ,29.95,01-AUG-2014
WINSOME,EQ,2.5,01-AUG-2014
WINSOMEDJ,EQ,2.0,01-AUG-2014
WIPRO,EQ,536.0,01-AUG-2014
WOCKPHARMA,EQ,668.1,01-AUG-2014
WONDERLA,EQ,216.7,01-AUG-2014
WSI,BE,15.0,01-AUG-2014
WSTCSTPAPR,EQ,56.0,01-AUG-2014
WYETH,EQ,921.95,01-AUG-2014
XCHANGING,EQ,19.9,01-AUG-2014
XLENERGY,BE,3.4,01-AUG-2014
XPROINDIA,EQ,34.8,01-AUG-2014
YESBANK,EQ,536.3,01-AUG-2014
ZANDUREALT,EQ,1558.8,01-AUG-2014
ZEEL,EQ,289.05,01-AUG-2014
ZEEL,P1,0.75,01-AUG-2014
ZEELEARN,EQ,30.75,01-AUG-2014
ZEEMEDIA,EQ,17.85,01-AUG-2014
ZENITHBIR,EQ,1.35,01-AUG-2014
ZENITHCOMP,BE,3.45,01-AUG-2014
ZENITHEXPO,EQ,64.0,01-AUG-2014
ZENITHINFO,BE,2.65,01-AUG-2014
ZENSARTECH,EQ,412.15,01-AUG-2014
ZICOM,BE,114.5,01-AUG-2014
ZODIACLOTH,EQ,374.7,01-AUG-2014
ZODJRDMKJ,BE,31.4,01-AUG-2014
ZUARI,EQ,177.45,01-AUG-2014
ZUARIGLOB,EQ,84.25,01-AUG-2014
ZYDUSWELL,EQ,590.3,01-AUG-2014
ZYLOG,EQ,9.3,01-AUG-2014
20MICRONS,EQ,30.75,01-APR-2013
3IINFOTECH,EQ,6.1,01-APR-2013
3MINDIA,EQ,3698.55,01-APR-2013
A2ZMES,EQ,20.1,01-APR-2013
AANJANEYA,EQ,126.9,01-APR-2013
AARTIDRUGS,EQ,136.8,01-APR-2013
AARTIIND,EQ,79.85,01-APR-2013
AARVEEDEN,EQ,36.0,01-APR-2013
ABAN,EQ,273.6,01-APR-2013
ABB,EQ,511.15,01-APR-2013
ABBOTINDIA,EQ,1346.45,01-APR-2013
ABCIL,EQ,81.3,01-APR-2013
ABGSHIP,EQ,328.3,01-APR-2013
ABHISHEK,BE,4.4,01-APR-2013
ABIRLANUVO,EQ,984.55,01-APR-2013
ACC,EQ,1160.9,01-APR-2013
ACCELYA,EQ,362.8,01-APR-2013
ACE,EQ,12.3,01-APR-2013
ACROPETAL,EQ,6.4,01-APR-2013
ADANIENT,EQ,206.8,01-APR-2013
ADANIPORTS,EQ,142.45,01-APR-2013
ADANIPOWER,EQ,42.2,01-APR-2013
ADFFOODS,EQ,48.6,01-APR-2013
ADHUNIK,EQ,30.95,01-APR-2013
ADORWELD,EQ,113.85,01-APR-2013
ADSL,EQ,10.8,01-APR-2013
ADVANIHOTR,EQ,29.5,01-APR-2013
ADVANTA,EQ,1000.85,01-APR-2013
AEGISCHEM,EQ,131.15,01-APR-2013
AFL,EQ,26.8,01-APR-2013
AFTEK,EQ,5.3,01-APR-2013
AGCNET,EQ,118.35,01-APR-2013
AGRODUTCH,EQ,3.0,01-APR-2013
AHLEAST,EQ,188.0,01-APR-2013
AHLUCONT,EQ,25.25,01-APR-2013
AHLWEST,EQ,98.8,01-APR-2013
AHMEDFORGE,EQ,108.5,01-APR-2013
AIAENG,EQ,313.1,01-APR-2013
AIL,EQ,331.15,01-APR-2013
AJANTPHARM,EQ,655.8,01-APR-2013
AJMERA,EQ,97.4,01-APR-2013
AKSHOPTFBR,EQ,17.15,01-APR-2013
AKZOINDIA,EQ,1020.3,01-APR-2013
ALBK,EQ,129.5,01-APR-2013
ALCHEM,EQ,46.65,01-APR-2013
ALEMBICLTD,EQ,16.2,01-APR-2013
ALKALI,EQ,18.85,01-APR-2013
ALKYLAMINE,EQ,150.0,01-APR-2013
ALLCARGO,EQ,117.85,01-APR-2013
ALLSEC,EQ,47.0,01-APR-2013
ALMONDZ,EQ,7.6,01-APR-2013
ALOKTEXT,EQ,8.85,01-APR-2013
ALPA,EQ,8.4,01-APR-2013
ALPHAGEO,EQ,34.55,01-APR-2013
ALPSINDUS,EQ,1.45,01-APR-2013
ALSTOMT&D,EQ,149.65,01-APR-2013
AMAR,EQ,15.4,01-APR-2013
AMARAJABAT,EQ,282.6,01-APR-2013
AMARJOTHI,EQ,50.4,01-APR-2013
AMBUJACEM,EQ,174.25,01-APR-2013
AMDIND,EQ,10.5,01-APR-2013
AMLSTEEL,EQ,5.25,01-APR-2013
AMRUTANJAN,EQ,123.1,01-APR-2013
AMTEKAUTO,EQ,65.05,01-APR-2013
AMTEKINDIA,EQ,72.1,01-APR-2013
AMTL,EQ,21.2,01-APR-2013
ANANTRAJ,EQ,64.75,01-APR-2013
ANDHRABANK,EQ,96.3,01-APR-2013
ANDHRACEMT,EQ,7.05,01-APR-2013
ANDHRSUGAR,EQ,134.2,01-APR-2013
ANGIND,EQ,8.3,01-APR-2013
ANIKINDS,EQ,19.9,01-APR-2013
ANKURDRUGS,EQ,7.8,01-APR-2013
ANSALAPI,EQ,24.15,01-APR-2013
ANSALHSG,EQ,53.0,01-APR-2013
ANTGRAPHIC,EQ,0.2,01-APR-2013
APARINDS,EQ,115.15,01-APR-2013
APCOTEXIND,EQ,206.25,01-APR-2013
APLAB,EQ,19.15,01-APR-2013
APLAPOLLO,EQ,170.0,01-APR-2013
APLLTD,EQ,111.3,01-APR-2013
APOLLOHOSP,EQ,834.7,01-APR-2013
APOLLOTYRE,EQ,86.1,01-APR-2013
APPAPER,EQ,195.25,01-APR-2013
APTECHT,EQ,45.75,01-APR-2013
AQUA,EQ,2.75,01-APR-2013
ARCHIDPLY,EQ,7.0,01-APR-2013
ARCHIES,EQ,17.85,01-APR-2013
ARIES,EQ,47.35,01-APR-2013
ARIHANT,EQ,39.75,01-APR-2013
AROGRANITE,EQ,27.5,01-APR-2013
ARROWTEX,EQ,5.7,01-APR-2013
ARSHIYA,EQ,18.05,01-APR-2013
ARSSINFRA,EQ,34.25,01-APR-2013
ARVIND,EQ,79.6,01-APR-2013
ARVINDREM,EQ,31.4,01-APR-2013
ASAHIINDIA,EQ,48.95,01-APR-2013
ASAHISONG,EQ,63.1,01-APR-2013
ASAL,EQ,32.5,01-APR-2013
ASHAPURMIN,EQ,32.05,01-APR-2013
ASHCONIUL,BE,0.3,01-APR-2013
ASHIANA,EQ,250.7,01-APR-2013
ASHIMASYN,EQ,3.3,01-APR-2013
ASHOKA,EQ,195.0,01-APR-2013
ASHOKLEY,EQ,22.15,01-APR-2013
ASIANHOTNR,EQ,149.7,01-APR-2013
ASIANPAINT,EQ,4954.95,01-APR-2013
ASIANTILES,EQ,41.9,01-APR-2013
ASSAMCO,EQ,5.75,01-APR-2013
ASTEC,EQ,19.25,01-APR-2013
